Host Response Time,Host Response Rate,Host Listings Count,Host Total Listings Count,Accommodates,Bathrooms,Bedrooms,Beds,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Calculated host listings count,Reviews per Month,total_words,house_rules_words,days_since_calendar_updated,days_host_since,days_since_last_scraped,days_since_first_review,days_since_last_review,season,host_verified,distance_km,neighbourhood_price,has_weekly_price,has_monthly_price,Property Type_price_encoded,Room Type_price_encoded,Bed Type_price_encoded,total_amenities,amenity_wireless_internet,amenity_internet,amenity_kitchen,amenity_heating,amenity_essentials,amenity_washer,amenity_tv,amenity_hot_tub,amenity_pool,amenity_gym,amenity_cable_tv,amenity_free_parking_on_premises,amenity_pets_allowed,cancellation_price_encoded
1,1.0,2.0,2.0,4,2.0,2.0,3.0,999999.0,999999.0,400.0,40.0,1,0,2,1125,2,7,20,271,111,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,5.99,360,0,1,1078,1,556,4,1,1,0.10332466209460131,78.0,0,0,55.0,72.0,52.0,20,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,0,6,36,311,6,97.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,0.4,153,114,2,458,1,452,125,1,1,4.779128953663279,20.0,0,0,38.0,29.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,40.0,40.0,4,1.0,2.0,3.0,999999.0,999999.0,500.0,90.0,1,0,3,1125,11,41,71,332,4,80.0,8.0,8.0,8.0,8.0,8.0,10.0,37.0,0.16,177,107,1,779,1,749,267,1,1,3.2295900005891864,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,1,0,1,0,0,60.0
3,1.0,14.0,14.0,9,1.5,3.0,9.0,999999.0,999999.0,150.0,30.0,3,20,1,1125,25,54,84,359,4,70.0,9.0,9.0,8.0,10.0,9.0,9.0,14.0,0.33,109,344,1,567,1,363,167,1,1,3.552848840029269,33.5,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,10.0,10.0,4,1.0,1.0,2.0,999999.0,999999.0,200.0,25.0,2,8,1,1125,9,36,56,331,77,97.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.51,290,0,1,610,1,419,16,1,1,0.44972340900813157,78.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,100.0,12.0,1,0,1,1125,17,47,77,77,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.58,151,43,1,835,1,103,97,1,1,2.473782611097405,25.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,0.85,1.0,1.0,2,1.0,1.0,1.0,199.0,575.0,0.0,25.0,2,40,1,1125,9,39,69,159,20,82.0,9.0,8.0,9.0,9.0,10.0,8.0,1.0,0.91,252,99,1,685,1,656,76,1,1,0.28134117990348934,78.0,1,1,55.0,29.0,52.0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
3,1.0,1.0,1.0,10,2.0,4.0,4.0,999999.0,999999.0,250.0,45.0,4,30,2,365,5,6,22,291,21,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,3.0,304,82,1,259,1,210,7,1,1,0.8909587886434709,65.0,0,0,49.5,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
24,0.8,1.0,1.0,2,1.5,2.0,2.0,999999.0,999999.0,0.0,20.0,1,0,12,12,21,51,81,81,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,73,0,1,787,1,999,999,1,1,1.7678324342611766,49.0,0,0,55.0,29.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,46.0,46.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,25.0,1,0,1,20,11,29,45,320,23,80.0,8.0,9.0,9.0,9.0,9.0,8.0,46.0,2.91,415,0,2,1481,1,237,20,1,1,0.6614112989236907,60.0,0,0,55.0,72.0,52.0,17,1,1,1,0,1,1,1,0,0,0,0,0,1,60.0
3,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,13,38,65,340,45,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,4.5,380,187,1,305,1,300,9,1,1,4.848427669091139,50.0,0,0,55.0,29.0,52.0,14,1,1,0,1,1,0,1,0,0,0,0,0,0,55.0
24,0.5,1.0,1.0,2,1.0,2.0,2.0,999999.0,950.0,150.0,30.0,2,7,7,1125,0,4,4,238,9,84.0,8.0,8.0,9.0,10.0,8.0,8.0,1.0,0.39,274,232,1,750,1,698,96,1,1,0.8640045177128154,50.0,0,1,55.0,72.0,52.0,12,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,142.0,142.0,4,2.0,2.0,3.0,999999.0,999999.0,0.0,77.0,2,17,3,1125,9,23,35,154,11,95.0,10.0,9.0,9.0,9.0,10.0,9.0,77.0,0.87,364,341,1,1668,1,379,95,1,1,0.6369587807410032,70.0,0,0,55.0,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,1,0,0,60.0
3,1.0,9.0,9.0,2,2.0,1.0,1.0,200.0,550.0,90.0,10.0,1,8,3,1125,0,0,0,0,24,81.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,0.71,94,190,2,1935,1,1012,18,1,1,0.5118362527727471,65.0,1,1,55.0,29.0,52.0,8,1,1,1,0,1,1,0,0,0,0,0,0,0,55.0
1,1.0,9.0,9.0,4,1.0,1.0,2.0,999999.0,1495.0,150.0,25.0,2,10,2,800,12,38,68,158,39,91.0,10.0,9.0,10.0,10.0,9.0,9.0,6.0,2.25,352,715,1,1142,1,520,18,1,1,4.020416212979104,55.0,0,1,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
999,0.0,1.0,1.0,1,1.5,1.0,1.0,999999.0,999999.0,100.0,10.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,82,0,2,331,1,999,999,1,1,4.681016502879449,50.0,0,0,55.0,29.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,9.0,9.0,16,4.0,1.0,14.0,999999.0,999999.0,100.0,10.0,5,18,1,1125,7,26,36,178,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,249,813,1,495,1,5,5,1,1,2.3087529840972802,100.0,0,0,55.0,29.0,52.0,23,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
3,1.0,2.0,2.0,1,1.5,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,0,0,0,251,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.14,348,77,1,1389,1,221,221,1,1,2.484450575388069,75.0,0,0,55.0,29.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,0.75,12.0,12.0,4,2.0,2.0,2.0,999999.0,999999.0,0.0,30.0,2,15,7,1125,0,0,6,184,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,0.0,277,0,1,195,1,999,999,1,1,2.162634568372836,65.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,3.0,3.0,1,1.5,1.0,1.0,900.0,999999.0,100.0,30.0,4,30,2,1125,28,58,88,363,5,60.0,7.0,8.0,7.0,7.0,6.0,7.0,2.0,0.16,356,156,1,1691,1,922,706,1,1,3.145603855593388,48.0,1,0,55.0,29.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,1.0,1.0,4,1.0,3.0,3.0,999999.0,999999.0,94.0,20.0,1,0,3,1125,0,4,16,16,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,169,0,1,58,1,999,999,1,1,1.2205179340020929,60.0,0,0,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
3,1.0,114.0,114.0,2,2.0,1.0,1.0,999999.0,999999.0,0.0,15.0,1,0,10,1125,0,0,6,281,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,0.0,279,0,1,1067,1,999,999,1,1,0.7728240842031664,50.0,0,0,55.0,29.0,52.0,12,1,1,1,1,0,1,0,0,0,0,0,0,0,60.0
1,1.0,2.0,2.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,15,6,22,22,57,67,90.0,9.0,9.0,9.0,9.0,10.0,9.0,2.0,4.67,249,133,2,1684,1,430,6,1,1,0.9805099426122397,50.0,0,0,55.0,29.0,52.0,9,1,1,1,0,0,1,0,0,0,0,0,0,0,55.0
1,0.96,8.0,8.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,4,0,0,16,106,1,80.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,0.48,173,0,1,1664,1,63,63,1,1,0.43479227084997946,50.0,0,0,55.0,29.0,52.0,14,1,1,0,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,3,1.0,0.0,2.0,999999.0,999999.0,100.0,15.0,2,0,2,1125,1,21,47,322,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,1.0,270,31,2,32,1,7,7,1,1,5.364999823031185,50.0,0,0,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,350.0,950.0,0.0,20.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,234,100,1,627,1,999,999,1,1,3.3614150693841447,33.5,1,1,55.0,72.0,52.0,10,1,1,1,0,1,1,1,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,30,60,90,365,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,132,0,1,8,1,999,999,1,1,4.190489422357242,26.0,0,0,31.0,29.0,52.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0
3,1.0,1.0,1.0,2,2.0,1.0,1.0,300.0,999999.0,0.0,10.0,1,19,1,1125,27,57,87,362,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.37,143,128,1,662,1,573,326,1,1,0.7167841540034136,65.0,1,0,55.0,29.0,52.0,10,1,1,1,1,0,0,1,0,0,0,0,0,0,40.0
3,1.0,10.0,10.0,3,1.5,1.0,3.0,999999.0,999999.0,0.0,10.0,1,8,1,1125,6,23,53,143,93,92.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,1.66,208,83,1,1888,1,1676,35,1,1,2.900046532893804,35.0,0,0,55.0,29.0,52.0,17,1,1,1,1,0,1,0,0,0,0,0,0,0,55.0
3,1.0,68.0,68.0,4,2.0,2.0,3.0,999999.0,4535.0,0.0,200.0,1,0,30,1125,0,0,0,218,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,0.0,335,0,2,713,1,999,999,1,1,1.7822659698389498,100.0,0,1,55.0,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,1,0,0,60.0
1,1.0,3.0,3.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,0,0,0,219,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,119,0,1,260,1,999,999,1,1,0.8727565967262587,65.0,0,0,55.0,29.0,52.0,10,1,1,0,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,4.0,4.0,2,1.0,0.0,1.0,275.0,1000.0,150.0,20.0,1,10,2,330,7,12,22,248,24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,0.73,364,212,1,1540,1,992,9,1,1,6.24024060737983,59.5,1,1,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,1,0,0,0,0,55.0
1,1.0,2.0,2.0,2,1.0,1.0,2.0,999999.0,999999.0,0.0,15.0,1,15,3,6,16,41,71,71,13,94.0,10.0,10.0,10.0,9.0,10.0,10.0,2.0,3.42,336,0,1,126,1,114,6,1,1,1.2288417072725446,60.0,0,0,55.0,29.0,52.0,11,1,1,0,1,1,1,0,0,0,0,0,0,0,40.0
3,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,0,0,0,0,14,90.0,9.0,9.0,9.0,10.0,10.0,10.0,2.0,1.34,229,111,1,349,1,314,119,1,1,1.686565283615436,26.0,0,0,55.0,29.0,52.0,10,1,1,1,1,1,0,0,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,2,2.0,1.0,1.0,999999.0,999999.0,0.0,20.0,1,0,2,1125,30,60,90,365,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,47,0,2,514,1,999,999,1,1,2.7950449293208193,89.0,0,0,55.0,20.0,52.0,18,0,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,2,1.0,0.0,1.0,999999.0,999999.0,350.0,15.0,1,0,1,1125,0,0,6,281,6,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.57,77,58,1,1775,1,314,160,1,1,1.2475695188511229,60.0,0,0,60.0,72.0,52.0,17,1,1,1,1,1,0,1,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,4,26,56,86,361,26,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.31,271,69,1,660,1,337,110,1,1,1.0855217729563773,65.0,0,0,55.0,29.0,52.0,8,1,1,0,1,1,0,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,10,2,1125,12,31,58,299,40,94.0,9.0,10.0,10.0,10.0,10.0,9.0,2.0,4.98,302,32,1,763,1,241,7,1,1,0.38474129893432146,70.0,0,0,31.0,29.0,52.0,20,1,1,1,1,1,0,0,0,0,0,0,0,1,60.0
1,1.0,3.0,3.0,1,1.0,1.0,1.0,95.0,299.0,0.0,5.0,1,0,1,1125,0,0,3,241,11,80.0,8.0,7.0,9.0,9.0,8.0,8.0,3.0,0.98,99,251,1,868,1,336,117,1,1,2.8860047994851605,22.0,1,1,31.0,29.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
1,1.0,5.0,5.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,9.0,1,13,1,15,15,45,75,350,49,91.0,9.0,9.0,10.0,10.0,10.0,9.0,5.0,6.36,355,222,1,296,1,231,4,1,1,0.5863678673481963,50.0,0,0,55.0,29.0,52.0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,55.0
48,0.25,1.0,1.0,4,2.0,2.0,2.0,530.0,1750.0,200.0,30.0,1,0,1,1125,7,37,67,342,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1.0,0.05,90,0,1,663,1,642,642,1,1,2.974577241154508,35.0,1,1,38.0,72.0,52.0,14,0,0,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,2,1.0,0.0,1.0,475.0,999999.0,150.0,25.0,1,0,2,1125,0,5,21,282,164,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,5.32,341,682,2,938,1,924,7,1,1,3.0089130055218942,60.0,1,0,55.0,72.0,52.0,20,1,1,1,1,1,0,1,0,0,0,0,0,0,60.0
48,0.33,14.0,14.0,6,1.0,2.0,3.0,999999.0,4656.0,200.0,30.0,6,35,1,50,9,23,40,315,1,40.0,2.0,4.0,2.0,4.0,8.0,2.0,14.0,0.1,241,458,1,2176,1,306,306,1,1,1.6600410479044254,60.0,0,1,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,2.0,2.0,4,1.0,2.0,2.0,999999.0,1802.0,250.0,30.0,2,15,3,1125,0,6,19,292,16,93.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.73,196,550,2,1177,1,657,119,1,1,0.6782250819573634,65.0,0,1,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
3,0.77,2.0,2.0,3,1.0,0.0,2.0,999999.0,1400.0,150.0,30.0,1,7,3,1125,6,36,66,341,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,40,0,2,743,1,999,999,1,1,0.41454812867705443,60.0,0,1,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,4,1.0,0.0,2.0,999999.0,999999.0,0.0,30.0,2,10,3,1125,7,33,55,115,18,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,3.02,200,131,2,279,1,179,12,1,1,1.2270616690286473,65.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
999,0.0,1.0,1.0,6,2.0,3.0,5.0,999999.0,999999.0,0.0,30.0,1,0,5,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.05,212,29,1,708,1,632,632,1,1,3.2504479393856904,33.5,0,0,38.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
3,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,94.0,10.0,1,0,3,1125,0,0,26,117,8,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.12,298,0,2,91,1,77,14,1,1,2.150725082273473,25.0,0,0,55.0,29.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,1.0,4.0,4.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,6,6,1125,2,3,4,189,49,88.0,9.0,9.0,10.0,9.0,9.0,9.0,4.0,1.01,194,134,1,1536,1,1449,321,1,1,1.011915857761906,50.0,0,0,55.0,72.0,52.0,8,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
3,1.0,2.0,2.0,2,1.0,1.0,1.0,220.0,700.0,0.0,10.0,1,20,3,365,7,29,39,306,75,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.62,338,243,1,1521,1,1393,3,1,1,1.1415537354843894,65.0,1,1,55.0,29.0,52.0,11,1,1,1,1,0,1,1,0,0,0,0,0,0,60.0
1,1.0,3.0,3.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,0,2,1125,14,41,71,161,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,1.0,217,104,1,346,1,14,14,1,1,3.025820466336173,89.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,4.0,4.0,3,1.0,0.0,1.0,999999.0,860.0,300.0,40.0,2,10,5,1125,4,4,15,106,5,92.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,0.37,360,154,2,512,1,406,165,1,1,7.166958497410018,28.5,0,1,60.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
1,1.0,4.0,4.0,2,2.0,1.0,2.0,160.0,500.0,80.0,10.0,1,10,2,1125,8,38,68,343,21,96.0,9.0,9.0,10.0,10.0,8.0,9.0,2.0,0.69,242,275,1,1155,1,919,96,1,1,7.593221264925385,36.0,1,1,55.0,29.0,52.0,11,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,2.0,2.0,6,2.0,2.0,3.0,999999.0,999999.0,100.0,50.0,4,20,1,1125,7,19,32,113,12,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0,2.95,280,84,1,180,1,122,7,1,1,3.110820706504887,55.0,0,0,55.0,72.0,52.0,24,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,20.0,1,0,3,1125,11,29,38,38,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.29,290,0,1,933,1,49,6,1,1,0.9444265849268126,65.0,0,0,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,1.0,1.0,1.0,6,2.0,2.0,4.0,550.0,2350.0,0.0,45.0,2,20,4,1125,2,32,62,337,20,88.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,0.39,381,10,1,1618,1,1557,50,1,1,2.9214387928030776,60.0,1,1,60.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,4.0,4.0,2,1.0,2.0,1.0,999999.0,999999.0,0.0,10.0,1,0,28,365,0,0,0,212,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,363,10,1,943,1,999,999,1,1,0.8663373310411848,60.0,0,0,55.0,29.0,52.0,24,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
3,1.0,8.0,8.0,2,1.0,1.0,1.0,185.0,550.0,0.0,10.0,1,0,2,1125,11,39,67,342,87,88.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,3.47,288,21,1,1285,1,752,14,1,1,1.206014188898291,50.0,1,1,55.0,29.0,52.0,11,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,4.0,4.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,15.0,1,0,1,1125,3,13,30,124,21,94.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,6.36,300,40,1,147,1,99,5,1,1,0.5052429092764131,70.0,0,0,31.0,29.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,4.0,4.0,6,2.0,2.0,4.0,999999.0,999999.0,200.0,50.0,4,30,2,1125,5,23,48,323,43,91.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,3.08,273,821,1,995,1,419,14,1,1,0.6111609342123892,65.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,5.0,5.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,16,41,63,321,3,87.0,10.0,9.0,10.0,9.0,10.0,9.0,5.0,3.0,182,32,1,1680,1,21,7,1,1,0.29456943473263153,78.0,0,0,55.0,29.0,52.0,15,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
24,0.8,2.0,2.0,1,1.0,1.0,1.0,999999.0,999999.0,330.0,10.0,2,20,1,1125,27,57,87,362,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,0.94,279,0,1,1121,1,319,41,1,1,1.227081791140129,50.0,0,0,55.0,29.0,52.0,11,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
24,0.9,1.0,1.0,3,2.0,2.0,2.0,600.0,999999.0,0.0,20.0,1,0,3,14,1,21,30,305,30,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.59,264,55,1,1320,1,566,32,1,1,0.5961748090472829,70.0,1,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
24,0.75,1.0,1.0,1,1.5,1.0,1.0,999999.0,999999.0,0.0,12.0,1,0,2,21,1,1,1,67,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,110,0,1,855,1,999,999,1,1,1.5831653300726343,71.0,0,0,55.0,29.0,52.0,9,1,1,1,0,1,1,0,0,0,0,0,0,0,60.0
24,1.0,1.0,1.0,1,2.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,29,59,89,364,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,53,38,1,212,1,999,999,1,1,3.8805821926086126,38.0,0,0,49.5,29.0,52.0,11,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,10,1,1125,30,60,90,365,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.39,92,0,2,158,1,154,42,1,1,5.079291251315278,25.0,0,0,49.5,29.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
999,0.0,1.0,1.0,1,1.5,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,3,1125,29,59,89,89,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,88,21,1,1173,1,999,999,1,1,0.5254407272462988,65.0,0,0,55.0,29.0,52.0,10,1,1,1,0,1,1,0,0,0,0,0,0,0,40.0
24,0.9,3.0,3.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,24,54,84,359,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,264,0,1,466,1,999,999,1,1,0.8330622853407229,50.0,0,0,55.0,29.0,52.0,16,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
3,1.0,2.0,2.0,2,1.5,1.0,2.0,999999.0,999999.0,0.0,10.0,1,12,2,1125,0,0,0,231,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.28,157,0,1,740,1,94,28,1,1,4.87189151933653,25.0,0,0,55.0,29.0,52.0,16,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
1,1.0,8.0,8.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,23,53,80,355,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,0.0,170,351,1,235,1,999,999,1,1,0.3460667174532354,50.0,0,0,42.0,29.0,52.0,14,1,1,0,1,1,0,1,0,0,0,0,0,0,40.0
1,1.0,4.0,4.0,4,1.0,1.0,2.0,395.0,1540.0,100.0,20.0,2,15,1,1125,9,25,40,315,105,94.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,4.65,180,61,2,1059,1,678,15,1,1,0.4981611491439043,60.0,1,1,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,8,1,1125,10,40,62,334,28,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,5.42,161,0,2,726,1,155,10,1,1,4.357035467329637,42.0,0,0,55.0,29.0,52.0,14,1,1,1,1,1,0,1,0,0,0,0,0,0,55.0
24,1.0,1.0,1.0,3,1.0,1.0,1.0,999999.0,999999.0,0.0,15.0,2,10,3,8,0,0,4,4,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.45,261,100,1,1763,1,1006,276,1,1,0.4590357002120514,60.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,1,0,0,40.0
3,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,150.0,12.0,1,0,3,15,6,15,45,45,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.97,352,260,1,521,1,212,9,1,1,4.078268699463745,51.0,0,0,55.0,72.0,52.0,23,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
